"location_id","location_name","process_id","date","poll","unit","source","country","frequency","aggregation_function","threshold","exceedance_allowed_per_year","organization","standard_id","value","exceedance","year","exceedance_this_year","violation","gadm1_id"
"portsmouth_gbr.1_1_gb","Portsmouth","city_day_mad",2019-01-21,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,27.7508333333333,1,2019,2,TRUE,"gbr.1_1"
"southend-on-sea_gbr.1_1_gb","Southend-on-Sea","city_background_day_mad",2019-01-21,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,32.0375,1,2019,3,TRUE,"gbr.1_1"
"southend-on-sea_gbr.1_1_gb","Southend-on-Sea","city_day_mad",2019-01-21,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,32.0375,1,2019,4,TRUE,"gbr.1_1"
"thurrock_gbr.1_1_gb","Thurrock","city_day_mad",2019-01-21,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,35.4291666666667,1,2019,1,TRUE,"gbr.1_1"
"worthing_gbr.1_1_gb","Worthing","city_day_mad",2019-01-21,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,27.8333333333333,1,2019,3,TRUE,"gbr.1_1"
"bournemouth_gbr.1_1_gb","Bournemouth","city_background_day_mad",2019-01-24,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,28.8333333333333,1,2019,3,TRUE,"gbr.1_1"
"bournemouth_gbr.1_1_gb","Bournemouth","city_day_mad",2019-01-24,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,28.8333333333333,1,2019,4,TRUE,"gbr.1_1"
"carlisle_gbr.1_1_gb","Carlisle","city_day_mad",2019-01-24,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,30.6666666666667,1,2019,2,TRUE,"gbr.1_1"
"central bedfordshire_gbr.1_1_gb","Central Bedfordshire","city_day_mad",2019-01-24,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,26.5458333333333,1,2019,5,TRUE,"gbr.1_1"
"christchurch_gbr.1_1_gb","Christchurch","city_day_mad",2019-01-24,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,28.9583333333333,1,2019,4,TRUE,"gbr.1_1"
"eastbourne_gbr.1_1_gb","Eastbourne","city_background_day_mad",2019-01-24,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,31.9342083333333,1,2019,9,TRUE,"gbr.1_1"
"eastbourne_gbr.1_1_gb","Eastbourne","city_day_mad",2019-01-24,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,31.9342083333333,1,2019,10,TRUE,"gbr.1_1"
"kingston upon hull_gbr.1_1_gb","Kingston upon Hull","city_background_day_mad",2019-01-24,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,29.6333333333333,1,2019,3,TRUE,"gbr.1_1"
"kingston upon hull_gbr.1_1_gb","Kingston upon Hull","city_day_mad",2019-01-24,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,29.6333333333333,1,2019,4,TRUE,"gbr.1_1"
"leeds_gbr.1_1_gb","Leeds","city_background_day_mad",2019-01-24,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,29.1666666666667,1,2019,5,TRUE,"gbr.1_1"
"leeds_gbr.1_1_gb","Leeds","city_day_mad",2019-01-24,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,28.38125,1,2019,6,TRUE,"gbr.1_1"
"leicester_gbr.1_1_gb","Leicester","city_background_day_mad",2019-01-24,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,27.4416666666667,1,2019,7,TRUE,"gbr.1_1"
"leicester_gbr.1_1_gb","Leicester","city_day_mad",2019-01-24,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,27.4416666666667,1,2019,8,TRUE,"gbr.1_1"
"london_gbr.1_1_gb","London","city_background_day_mad",2019-01-24,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,26.0583856060606,1,2019,5,TRUE,"gbr.1_1"
"london_gbr.1_1_gb","London","city_day_mad",2019-01-24,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,27.4420535037879,1,2019,6,TRUE,"gbr.1_1"
"manchester_gbr.1_1_gb","Manchester","city_background_day_mad",2019-01-24,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,29.4644791666667,1,2019,7,TRUE,"gbr.1_1"
"manchester_gbr.1_1_gb","Manchester","city_day_mad",2019-01-24,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,29.4644791666667,1,2019,8,TRUE,"gbr.1_1"
"norwich_gbr.1_1_gb","Norwich","city_background_day_mad",2019-01-24,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,32.3083333333333,1,2019,5,TRUE,"gbr.1_1"
"norwich_gbr.1_1_gb","Norwich","city_day_mad",2019-01-24,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,32.3083333333333,1,2019,6,TRUE,"gbr.1_1"
"nottingham_gbr.1_1_gb","Nottingham","city_background_day_mad",2019-01-24,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,29.95,1,2019,5,TRUE,"gbr.1_1"
"nottingham_gbr.1_1_gb","Nottingham","city_day_mad",2019-01-24,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,29.95,1,2019,6,TRUE,"gbr.1_1"
"portsmouth_gbr.1_1_gb","Portsmouth","city_background_day_mad",2019-01-24,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,25.376,1,2019,3,TRUE,"gbr.1_1"
"portsmouth_gbr.1_1_gb","Portsmouth","city_day_mad",2019-01-24,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,25.376,1,2019,4,TRUE,"gbr.1_1"
"preston_gbr.1_1_gb","Preston","city_background_day_mad",2019-01-24,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,31.7904761904762,1,2019,5,TRUE,"gbr.1_1"
"preston_gbr.1_1_gb","Preston","city_day_mad",2019-01-24,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,31.7904761904762,1,2019,6,TRUE,"gbr.1_1"
"reading_gbr.1_1_gb","Reading","city_background_day_mad",2019-01-24,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,29.2833333333333,1,2019,3,TRUE,"gbr.1_1"
"reading_gbr.1_1_gb","Reading","city_day_mad",2019-01-24,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,29.2833333333333,1,2019,4,TRUE,"gbr.1_1"
"southampton_gbr.1_1_gb","Southampton","city_background_day_mad",2019-01-24,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,30.1375,1,2019,1,TRUE,"gbr.1_1"
"southampton_gbr.1_1_gb","Southampton","city_day_mad",2019-01-24,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,30.1375,1,2019,2,TRUE,"gbr.1_1"
"southend-on-sea_gbr.1_1_gb","Southend-on-Sea","city_background_day_mad",2019-01-24,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,25.7708333333333,1,2019,5,TRUE,"gbr.1_1"
"southend-on-sea_gbr.1_1_gb","Southend-on-Sea","city_day_mad",2019-01-24,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,25.7708333333333,1,2019,6,TRUE,"gbr.1_1"
"thurrock_gbr.1_1_gb","Thurrock","city_day_mad",2019-01-24,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,27.2291666666667,1,2019,2,TRUE,"gbr.1_1"
"warrington_gbr.1_1_gb","Warrington","city_day_mad",2019-01-24,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,31.5,1,2019,4,TRUE,"gbr.1_1"
"wigan_gbr.1_1_gb","Wigan","city_background_day_mad",2019-01-24,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,37.6625,1,2019,7,TRUE,"gbr.1_1"
"wigan_gbr.1_1_gb","Wigan","city_day_mad",2019-01-24,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,37.6625,1,2019,8,TRUE,"gbr.1_1"
"caerphilly_gbr.4_1_gb","Caerphilly","city_hour_mad",2019-01-30,"no2","µg/m3","aurn","GB","1-hour","mean",200,0,"WHO",16,211.69478,1,2019,3,TRUE,"gbr.4_1"
"caerphilly_gbr.4_1_gb","Caerphilly","city_hour_mad",2019-01-30,"no2","µg/m3","aurn","GB","1-hour","mean",200,18,"UK",34,211.69478,1,2019,3,FALSE,"gbr.4_1"
"central bedfordshire_gbr.1_1_gb","Central Bedfordshire","city_hour_mad",2019-01-30,"no2","µg/m3","aurn","GB","1-hour","mean",200,0,"WHO",16,200.21303,1,2019,1,TRUE,"gbr.1_1"
"central bedfordshire_gbr.1_1_gb","Central Bedfordshire","city_hour_mad",2019-01-30,"no2","µg/m3","aurn","GB","1-hour","mean",200,18,"UK",34,200.21303,1,2019,1,FALSE,"gbr.1_1"
"caerphilly_gbr.4_1_gb","Caerphilly","city_hour_mad",2019-01-31,"no2","µg/m3","aurn","GB","1-hour","mean",200,0,"WHO",16,220.82198,1,2019,4,TRUE,"gbr.4_1"
"caerphilly_gbr.4_1_gb","Caerphilly","city_hour_mad",2019-01-31,"no2","µg/m3","aurn","GB","1-hour","mean",200,18,"UK",34,220.82198,1,2019,4,FALSE,"gbr.4_1"
"chesterfield_gbr.1_1_gb","Chesterfield","city_background_day_mad",2019-01-31,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,37.1,1,2019,1,TRUE,"gbr.1_1"
"chesterfield_gbr.1_1_gb","Chesterfield","city_day_mad",2019-01-31,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,33.28125,1,2019,2,TRUE,"gbr.1_1"
"nottingham_gbr.1_1_gb","Nottingham","city_background_day_mad",2019-01-31,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,34.1625,1,2019,7,TRUE,"gbr.1_1"
"nottingham_gbr.1_1_gb","Nottingham","city_day_mad",2019-01-31,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,34.1625,1,2019,8,TRUE,"gbr.1_1"
"sheffield_gbr.1_1_gb","Sheffield","city_background_day_mad",2019-01-31,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,29.8166666666667,1,2019,1,TRUE,"gbr.1_1"
"sheffield_gbr.1_1_gb","Sheffield","city_day_mad",2019-01-31,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,31.9916666666667,1,2019,2,TRUE,"gbr.1_1"
"caerphilly_gbr.4_1_gb","Caerphilly","city_hour_mad",2019-02-05,"no2","µg/m3","aurn","GB","1-hour","mean",200,0,"WHO",16,244.4302,1,2019,5,TRUE,"gbr.4_1"
"caerphilly_gbr.4_1_gb","Caerphilly","city_hour_mad",2019-02-05,"no2","µg/m3","aurn","GB","1-hour","mean",200,18,"UK",34,244.4302,1,2019,5,FALSE,"gbr.4_1"
"caerphilly_gbr.4_1_gb","Caerphilly","city_hour_mad",2019-02-06,"no2","µg/m3","aurn","GB","1-hour","mean",200,0,"WHO",16,227.78368,1,2019,6,TRUE,"gbr.4_1"
"caerphilly_gbr.4_1_gb","Caerphilly","city_hour_mad",2019-02-06,"no2","µg/m3","aurn","GB","1-hour","mean",200,18,"UK",34,227.78368,1,2019,6,FALSE,"gbr.4_1"
"neath port talbot_gbr.4_1_gb","Neath Port Talbot","city_day_mad",2019-02-08,"pm10","µg/m3","aurn","GB","24-hour","mean",50,0,"WHO",13,53.7,1,2019,1,TRUE,"gbr.4_1"
"neath port talbot_gbr.4_1_gb","Neath Port Talbot","city_day_mad",2019-02-08,"pm10","µg/m3","aurn","GB","24-hour","mean",50,35,"UK",31,53.7,1,2019,1,FALSE,"gbr.4_1"
"cardiff_gbr.4_1_gb","Cardiff","city_background_day_mad",2019-02-14,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,26.8583333333333,1,2019,3,TRUE,"gbr.4_1"
"cardiff_gbr.4_1_gb","Cardiff","city_day_mad",2019-02-14,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,26.8583333333333,1,2019,4,TRUE,"gbr.4_1"
"coventry_gbr.1_1_gb","Coventry","city_day_mad",2019-02-14,"pm10","µg/m3","aurn","GB","24-hour","mean",50,0,"WHO",13,51.2890416666667,1,2019,2,TRUE,"gbr.1_1"
"coventry_gbr.1_1_gb","Coventry","city_day_mad",2019-02-14,"pm10","µg/m3","aurn","GB","24-hour","mean",50,35,"UK",31,51.2890416666667,1,2019,2,FALSE,"gbr.1_1"
"kingston upon hull_gbr.1_1_gb","Kingston upon Hull","city_background_day_mad",2019-02-14,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,26.1083333333333,1,2019,5,TRUE,"gbr.1_1"
"kingston upon hull_gbr.1_1_gb","Kingston upon Hull","city_day_mad",2019-02-14,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,26.1083333333333,1,2019,6,TRUE,"gbr.1_1"
"leeds_gbr.1_1_gb","Leeds","city_background_day_mad",2019-02-14,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,25.15,1,2019,7,TRUE,"gbr.1_1"
"liverpool_gbr.1_1_gb","Liverpool","city_day_mad",2019-02-14,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,26.875,1,2019,2,TRUE,"gbr.1_1"
"medway_gbr.1_1_gb","Medway","city_day_mad",2019-02-14,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,25.1575208333333,1,2019,6,TRUE,"gbr.1_1"
"newport_gbr.4_1_gb","Newport","city_background_day_mad",2019-02-14,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,25.7755416666667,1,2019,3,TRUE,"gbr.4_1"
"newport_gbr.4_1_gb","Newport","city_day_mad",2019-02-14,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,25.7755416666667,1,2019,4,TRUE,"gbr.4_1"
"oxford_gbr.1_1_gb","Oxford","city_background_day_mad",2019-02-14,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,25.0375,1,2019,1,TRUE,"gbr.1_1"
"oxford_gbr.1_1_gb","Oxford","city_day_mad",2019-02-14,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,25.0375,1,2019,2,TRUE,"gbr.1_1"
"sheffield_gbr.1_1_gb","Sheffield","city_day_mad",2019-02-14,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,30.44375,1,2019,3,TRUE,"gbr.1_1"
"birmingham_gbr.1_1_gb","Birmingham","city_day_mad",2019-02-15,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,25.0114375,1,2019,5,TRUE,"gbr.1_1"
"blackpool_gbr.1_1_gb","Blackpool","city_background_day_mad",2019-02-15,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,27.33,1,2019,1,TRUE,"gbr.1_1"
"blackpool_gbr.1_1_gb","Blackpool","city_day_mad",2019-02-15,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,27.33,1,2019,2,TRUE,"gbr.1_1"
"bristol_gbr.1_1_gb","Bristol","city_background_day_mad",2019-02-15,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,26.8125,1,2019,5,TRUE,"gbr.1_1"
"bristol_gbr.1_1_gb","Bristol","city_day_mad",2019-02-15,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,26.8125,1,2019,6,TRUE,"gbr.1_1"
"caerphilly_gbr.4_1_gb","Caerphilly","city_hour_mad",2019-02-15,"no2","µg/m3","aurn","GB","1-hour","mean",200,0,"WHO",16,232.02764,1,2019,7,TRUE,"gbr.4_1"
"caerphilly_gbr.4_1_gb","Caerphilly","city_hour_mad",2019-02-15,"no2","µg/m3","aurn","GB","1-hour","mean",200,18,"UK",34,232.02764,1,2019,7,FALSE,"gbr.4_1"
"cardiff_gbr.4_1_gb","Cardiff","city_background_day_mad",2019-02-15,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,33.9083333333333,1,2019,5,TRUE,"gbr.4_1"
"cardiff_gbr.4_1_gb","Cardiff","city_day_mad",2019-02-15,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,33.9083333333333,1,2019,6,TRUE,"gbr.4_1"
"central bedfordshire_gbr.1_1_gb","Central Bedfordshire","city_day_mad",2019-02-15,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,27.8375,1,2019,6,TRUE,"gbr.1_1"
"chesterfield_gbr.1_1_gb","Chesterfield","city_background_day_mad",2019-02-15,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,26.7916666666667,1,2019,3,TRUE,"gbr.1_1"
"chesterfield_gbr.1_1_gb","Chesterfield","city_day_mad",2019-02-15,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,25.7854166666667,1,2019,4,TRUE,"gbr.1_1"
"eastbourne_gbr.1_1_gb","Eastbourne","city_background_day_mad",2019-02-15,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,36.10375,1,2019,11,TRUE,"gbr.1_1"
"eastbourne_gbr.1_1_gb","Eastbourne","city_day_mad",2019-02-15,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,36.10375,1,2019,12,TRUE,"gbr.1_1"
"kingston upon hull_gbr.1_1_gb","Kingston upon Hull","city_background_day_mad",2019-02-15,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,31.1666666666667,1,2019,7,TRUE,"gbr.1_1"
"kingston upon hull_gbr.1_1_gb","Kingston upon Hull","city_day_mad",2019-02-15,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,31.1666666666667,1,2019,8,TRUE,"gbr.1_1"
"leeds_gbr.1_1_gb","Leeds","city_background_day_mad",2019-02-15,"pm10","µg/m3","aurn","GB","24-hour","mean",50,0,"WHO",13,53.0625,1,2019,1,TRUE,"gbr.1_1"
"leeds_gbr.1_1_gb","Leeds","city_background_day_mad",2019-02-15,"pm10","µg/m3","aurn","GB","24-hour","mean",50,35,"UK",31,53.0625,1,2019,1,FALSE,"gbr.1_1"
"leeds_gbr.1_1_gb","Leeds","city_background_day_mad",2019-02-15,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,34.5166666666667,1,2019,8,TRUE,"gbr.1_1"
"leeds_gbr.1_1_gb","Leeds","city_day_mad",2019-02-15,"pm10","µg/m3","aurn","GB","24-hour","mean",50,0,"WHO",13,51.056,1,2019,2,TRUE,"gbr.1_1"
"leeds_gbr.1_1_gb","Leeds","city_day_mad",2019-02-15,"pm10","µg/m3","aurn","GB","24-hour","mean",50,35,"UK",31,51.056,1,2019,2,FALSE,"gbr.1_1"
"leeds_gbr.1_1_gb","Leeds","city_day_mad",2019-02-15,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,35.85,1,2019,9,TRUE,"gbr.1_1"
"leicester_gbr.1_1_gb","Leicester","city_background_day_mad",2019-02-15,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,26.95,1,2019,9,TRUE,"gbr.1_1"
"leicester_gbr.1_1_gb","Leicester","city_day_mad",2019-02-15,"pm10","µg/m3","aurn","GB","24-hour","mean",50,0,"WHO",13,55.2344166666667,1,2019,2,TRUE,"gbr.1_1"
"leicester_gbr.1_1_gb","Leicester","city_day_mad",2019-02-15,"pm10","µg/m3","aurn","GB","24-hour","mean",50,35,"UK",31,55.2344166666667,1,2019,2,FALSE,"gbr.1_1"
"leicester_gbr.1_1_gb","Leicester","city_day_mad",2019-02-15,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,26.95,1,2019,10,TRUE,"gbr.1_1"
"liverpool_gbr.1_1_gb","Liverpool","city_day_mad",2019-02-15,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,30.1304347826087,1,2019,3,TRUE,"gbr.1_1"
"london_gbr.1_1_gb","London","city_background_day_mad",2019-02-15,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,27.899994047619,1,2019,7,TRUE,"gbr.1_1"
"london_gbr.1_1_gb","London","city_day_mad",2019-02-15,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,29.2873583333333,1,2019,8,TRUE,"gbr.1_1"
"manchester_gbr.1_1_gb","Manchester","city_background_day_mad",2019-02-15,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,27.8310625,1,2019,9,TRUE,"gbr.1_1"
"manchester_gbr.1_1_gb","Manchester","city_day_mad",2019-02-15,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,27.8310625,1,2019,10,TRUE,"gbr.1_1"
"medway_gbr.1_1_gb","Medway","city_background_day_mad",2019-02-15,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,30.3126666666667,1,2019,7,TRUE,"gbr.1_1"
"medway_gbr.1_1_gb","Medway","city_day_mad",2019-02-15,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,31.4271666666667,1,2019,8,TRUE,"gbr.1_1"
"monmouthshire_gbr.4_1_gb","Monmouthshire","city_day_mad",2019-02-15,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,30.0416666666667,1,2019,1,TRUE,"gbr.4_1"
"newcastle upon tyne_gbr.1_1_gb","Newcastle upon Tyne","city_background_day_mad",2019-02-15,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,29.2121666666667,1,2019,3,TRUE,"gbr.1_1"
"newcastle upon tyne_gbr.1_1_gb","Newcastle upon Tyne","city_day_mad",2019-02-15,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,29.2121666666667,1,2019,4,TRUE,"gbr.1_1"
"newport_gbr.4_1_gb","Newport","city_background_day_mad",2019-02-15,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,26.7008181818182,1,2019,5,TRUE,"gbr.4_1"
"newport_gbr.4_1_gb","Newport","city_day_mad",2019-02-15,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,26.7008181818182,1,2019,6,TRUE,"gbr.4_1"
"nottingham_gbr.1_1_gb","Nottingham","city_background_day_mad",2019-02-15,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,29.7916666666667,1,2019,9,TRUE,"gbr.1_1"
"nottingham_gbr.1_1_gb","Nottingham","city_day_mad",2019-02-15,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,29.7916666666667,1,2019,10,TRUE,"gbr.1_1"
"oxford_gbr.1_1_gb","Oxford","city_background_day_mad",2019-02-15,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,27.3333333333333,1,2019,3,TRUE,"gbr.1_1"
"oxford_gbr.1_1_gb","Oxford","city_day_mad",2019-02-15,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,27.3333333333333,1,2019,4,TRUE,"gbr.1_1"
"plymouth_gbr.1_1_gb","Plymouth","city_background_day_mad",2019-02-15,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,25.2916666666667,1,2019,5,TRUE,"gbr.1_1"
"plymouth_gbr.1_1_gb","Plymouth","city_day_mad",2019-02-15,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,25.2916666666667,1,2019,6,TRUE,"gbr.1_1"
"preston_gbr.1_1_gb","Preston","city_background_day_mad",2019-02-15,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,26.3473684210526,1,2019,7,TRUE,"gbr.1_1"
"preston_gbr.1_1_gb","Preston","city_day_mad",2019-02-15,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,26.3473684210526,1,2019,8,TRUE,"gbr.1_1"
"reading_gbr.1_1_gb","Reading","city_background_day_mad",2019-02-15,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,26.7,1,2019,5,TRUE,"gbr.1_1"
"reading_gbr.1_1_gb","Reading","city_day_mad",2019-02-15,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,26.7,1,2019,6,TRUE,"gbr.1_1"
"sheffield_gbr.1_1_gb","Sheffield","city_background_day_mad",2019-02-15,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,27.8875,1,2019,4,TRUE,"gbr.1_1"
"sheffield_gbr.1_1_gb","Sheffield","city_day_mad",2019-02-15,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,28.1729166666667,1,2019,5,TRUE,"gbr.1_1"
"southampton_gbr.1_1_gb","Southampton","city_background_day_mad",2019-02-15,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,29.7555555555556,1,2019,3,TRUE,"gbr.1_1"
"southampton_gbr.1_1_gb","Southampton","city_day_mad",2019-02-15,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,29.7555555555556,1,2019,4,TRUE,"gbr.1_1"
"southend-on-sea_gbr.1_1_gb","Southend-on-Sea","city_background_day_mad",2019-02-15,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,31.3583333333333,1,2019,7,TRUE,"gbr.1_1"
"southend-on-sea_gbr.1_1_gb","Southend-on-Sea","city_day_mad",2019-02-15,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,31.3583333333333,1,2019,8,TRUE,"gbr.1_1"
"st. helens_gbr.1_1_gb","St. Helens","city_day_mad",2019-02-15,"pm10","µg/m3","aurn","GB","24-hour","mean",50,0,"WHO",13,58.0525416666667,1,2019,2,TRUE,"gbr.1_1"
"st. helens_gbr.1_1_gb","St. Helens","city_day_mad",2019-02-15,"pm10","µg/m3","aurn","GB","24-hour","mean",50,35,"UK",31,58.0525416666667,1,2019,2,FALSE,"gbr.1_1"
"stoke on trent_gbr.1_1_gb","Stoke on Trent","city_background_day_mad",2019-02-15,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,27.9416666666667,1,2019,5,TRUE,"gbr.1_1"
"stoke on trent_gbr.1_1_gb","Stoke on Trent","city_day_mad",2019-02-15,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,27.9416666666667,1,2019,6,TRUE,"gbr.1_1"
"sunderland_gbr.1_1_gb","Sunderland","city_background_day_mad",2019-02-15,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,27.375,1,2019,1,TRUE,"gbr.1_1"
"sunderland_gbr.1_1_gb","Sunderland","city_day_mad",2019-02-15,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,27.375,1,2019,2,TRUE,"gbr.1_1"
"swansea_gbr.4_1_gb","Swansea","city_day_mad",2019-02-15,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,27.125,1,2019,3,TRUE,"gbr.4_1"
"thurrock_gbr.1_1_gb","Thurrock","city_day_mad",2019-02-15,"pm25","µg/m3","aurn","GB","24-hour","mean",25,0,"WHO",11,33.825,1,2019,3,TRUE,"gbr.1_1"
